key,target_spk,interferer_spk,num_chunks,waveform_interferer_rate,wav2vec2_content_mismatch_rate,wavlm_content_mismatch_rate,hubert_content_mismatch_rate,two_verifier_content_mismatch_rate,two_verifier_true_drift_rate,tri_verifier_content_mismatch_rate,tri_verifier_true_drift_rate,mean_local_target_interferer_si_sdr_gap,sisnr_i
8555-284447-0020_908-157963-0014__T1__SCV3FIX__VOICE-8555_CONTENT-908-908-157963-0014,8555,908,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-40.861875340826465,-25.47
8555-284447-0020_908-157963-0014__T2__SCV3FIX__VOICE-908_CONTENT-8555-8555-284447-0020,908,8555,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.21895655570459,11.56
8555-284447-0021_121-127105-0000__T1__SCV3FIX__VOICE-8555_CONTENT-121-121-127105-0000,8555,121,18,0.0,0.1111111111111111,0.05555555555555555,0.2777777777777778,0.0,0.0,0.0,0.0,30.814453011147894,14.94
8555-284447-0022_3575-170457-0047__T1__SCV3FIX__VOICE-8555_CONTENT-3575-3575-170457-0047,8555,3575,6,0.5,0.5,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,3.132217992256418,-0.2
8555-284447-0022_3575-170457-0047__T2__SCV3FIX__VOICE-3575_CONTENT-8555-8555-284447-0022,3575,8555,6,0.0,0.6666666666666666,1.0,0.5,0.6666666666666666,0.0,0.16666666666666666,0.0,10.120065959438262,2.03
8555-284447-0023_3570-5696-0000__T1__SCV3FIX__VOICE-8555_CONTENT-3570-3570-5696-0000,8555,3570,13,1.0,0.9230769230769231,1.0,1.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,-43.163900137060836,-20.39
8555-284447-0023_3570-5696-0000__T2__SCV3FIX__VOICE-3570_CONTENT-8555-8555-284447-0023,3570,8555,13,1.0,1.0,0.8461538461538461,1.0,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,-32.99544233918794,-25.32
8555-284447-0023_6829-68771-0006__T1__SCV3FIX__VOICE-8555_CONTENT-6829-6829-68771-0006,8555,6829,10,0.0,0.2,0.0,0.3,0.0,0.0,0.0,0.0,22.036295063204467,6.72
8555-284447-0023_6829-68771-0006__T2__SCV3FIX__VOICE-6829_CONTENT-8555-8555-284447-0023,6829,8555,10,0.9,0.5,0.9,0.4,0.4,0.4,0.3,0.3,-7.619254031630635,-2.72
8555-284447-0024_1320-122617-0026__T1__SCV3FIX__VOICE-8555_CONTENT-1320-1320-122617-0026,8555,1320,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-42.40320485817062,-26.78
8555-284447-0024_1320-122617-0026__T2__SCV3FIX__VOICE-1320_CONTENT-8555-8555-284447-0024,1320,8555,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.735085784927975,15.66
8555-284449-0000_1580-141083-0040__T1__SCV3FIX__VOICE-8555_CONTENT-1580-1580-141083-0040,8555,1580,6,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,24.946554820012505,0.28
8555-284449-0000_3575-170457-0024__T1__SCV3FIX__VOICE-8555_CONTENT-3575-3575-170457-0024,8555,3575,23,0.043478260869565216,0.17391304347826086,0.13043478260869565,0.21739130434782608,0.08695652173913043,0.0,0.043478260869565216,0.0,24.184699633639106,3.11
8555-284449-0000_6829-68771-0001__T1__SCV3FIX__VOICE-8555_CONTENT-6829-6829-68771-0001,8555,6829,19,0.0,0.10526315789473684,0.10526315789473684,0.15789473684210525,0.0,0.0,0.0,0.0,25.356828026539738,8.25
8555-284449-0001_4446-2275-0041__T1__SCV3FIX__VOICE-8555_CONTENT-4446-4446-2275-0041,8555,4446,8,0.0,0.125,0.125,0.125,0.125,0.0,0.0,0.0,26.76844955904251,11.62
