key,target_spk,interferer_spk,mix_sisnr,est_sisnr,sisnr_i,est_path
5105-28241-0011_3575-170457-0024__T2__NBASIC__3575,3575,5105,-1.578808,12.350000,13.930000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5105-28241-0011_3575-170457-0024__T2__NBASIC__3575.wav
5105-28241-0011_3575-170457-0024__T1__NBASIC__5105,5105,3575,1.544391,13.870000,12.330000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5105-28241-0011_3575-170457-0024__T1__NBASIC__5105.wav
5105-28241-0011_4446-2273-0004__T2__NBASIC__4446,4446,5105,-7.729857,9.840000,17.570000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5105-28241-0011_4446-2273-0004__T2__NBASIC__4446.wav
5105-28241-0011_4446-2273-0004__T1__NBASIC__5105,5105,4446,7.553816,17.400000,9.850000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5105-28241-0011_4446-2273-0004__T1__NBASIC__5105.wav
5105-28241-0012_5683-32865-0016__T1__NBASIC__5105,5105,5683,-2.440914,5.210000,7.650000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5105-28241-0012_5683-32865-0016__T1__NBASIC__5105.wav
5105-28241-0012_5683-32865-0016__T2__NBASIC__5683,5683,5105,2.565925,2.140000,-0.430000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5105-28241-0012_5683-32865-0016__T2__NBASIC__5683.wav
5105-28241-0018_1320-122617-0009__T2__NBASIC__1320,1320,5105,1.859222,14.580000,12.720000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5105-28241-0018_1320-122617-0009__T2__NBASIC__1320.wav
5105-28241-0018_1320-122617-0009__T1__NBASIC__5105,5105,1320,-1.933269,12.430000,14.360000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5105-28241-0018_1320-122617-0009__T1__NBASIC__5105.wav
5105-28241-0019_2830-3980-0013__T2__NBASIC__2830,2830,5105,4.327047,8.130000,3.800000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5105-28241-0019_2830-3980-0013__T2__NBASIC__2830.wav
5105-28241-0019_2830-3980-0013__T1__NBASIC__5105,5105,2830,-4.283369,9.570000,13.860000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5105-28241-0019_2830-3980-0013__T1__NBASIC__5105.wav
5142-33396-0009_2961-961-0021__T2__NBASIC__2961,2961,5142,-1.029925,8.100000,9.130000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5142-33396-0009_2961-961-0021__T2__NBASIC__2961.wav
5142-33396-0009_2961-961-0021__T1__NBASIC__5142,5142,2961,1.057912,11.840000,10.780000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5142-33396-0009_2961-961-0021__T1__NBASIC__5142.wav
5142-33396-0010_8555-292519-0012__T1__NBASIC__5142,5142,8555,-1.842566,13.990000,15.830000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5142-33396-0010_8555-292519-0012__T1__NBASIC__5142.wav
5142-33396-0010_8555-292519-0012__T2__NBASIC__8555,8555,5142,2.113508,16.290000,14.190000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5142-33396-0010_8555-292519-0012__T2__NBASIC__8555.wav
5142-33396-0011_260-123288-0006__T2__NBASIC__260,260,5142,4.751814,14.240000,9.490000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5142-33396-0011_260-123288-0006__T2__NBASIC__260.wav
5142-33396-0011_260-123288-0006__T1__NBASIC__5142,5142,260,-4.577927,8.990000,13.570000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5142-33396-0011_260-123288-0006__T1__NBASIC__5142.wav
5142-33396-0018_2094-142345-0043__T2__NBASIC__2094,2094,5142,0.951459,12.840000,11.890000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5142-33396-0018_2094-142345-0043__T2__NBASIC__2094.wav
5142-33396-0018_2094-142345-0043__T1__NBASIC__5142,5142,2094,-0.706827,11.440000,12.150000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5142-33396-0018_2094-142345-0043__T1__NBASIC__5142.wav
5142-33396-0026_4507-16021-0043__T2__NBASIC__4507,4507,5142,-2.545248,7.410000,9.960000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5142-33396-0026_4507-16021-0043__T2__NBASIC__4507.wav
5142-33396-0026_4507-16021-0043__T1__NBASIC__5142,5142,4507,2.533118,8.200000,5.670000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5142-33396-0026_4507-16021-0043__T1__NBASIC__5142.wav
5142-33396-0028_5105-28233-0009__T2__NBASIC__5105,5105,5142,0.408168,12.010000,11.600000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5142-33396-0028_5105-28233-0009__T2__NBASIC__5105.wav
5142-33396-0028_5105-28233-0009__T1__NBASIC__5142,5142,5105,-0.474927,11.150000,11.630000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5142-33396-0028_5105-28233-0009__T1__NBASIC__5142.wav
5142-33396-0033_1320-122612-0016__T2__NBASIC__1320,1320,5142,-0.298990,12.940000,13.240000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5142-33396-0033_1320-122612-0016__T2__NBASIC__1320.wav
5142-33396-0033_1320-122612-0016__T1__NBASIC__5142,5142,1320,0.487776,13.130000,12.640000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5142-33396-0033_1320-122612-0016__T1__NBASIC__5142.wav
5142-33396-0034_7021-85628-0006__T1__NBASIC__5142,5142,7021,0.164119,12.970000,12.800000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5142-33396-0034_7021-85628-0006__T1__NBASIC__5142.wav
5142-33396-0034_7021-85628-0006__T2__NBASIC__7021,7021,5142,0.015197,12.760000,12.750000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5142-33396-0034_7021-85628-0006__T2__NBASIC__7021.wav
5142-33396-0036_7127-75946-0011__T1__NBASIC__5142,5142,7127,0.138444,11.060000,10.920000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5142-33396-0036_7127-75946-0011__T1__NBASIC__5142.wav
5142-33396-0036_7127-75946-0011__T2__NBASIC__7127,7127,5142,-0.324649,10.730000,11.060000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5142-33396-0036_7127-75946-0011__T2__NBASIC__7127.wav
5142-33396-0049_1089-134691-0022__T2__NBASIC__1089,1089,5142,1.022923,14.610000,13.600000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5142-33396-0049_1089-134691-0022__T2__NBASIC__1089.wav
5142-33396-0049_1089-134691-0022__T1__NBASIC__5142,5142,1089,-1.047349,13.200000,14.230000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5142-33396-0049_1089-134691-0022__T1__NBASIC__5142.wav
5142-33396-0057_7729-102255-0010__T1__NBASIC__5142,5142,7729,-3.467367,10.100000,13.570000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5142-33396-0057_7729-102255-0010__T1__NBASIC__5142.wav
5142-33396-0057_7729-102255-0010__T2__NBASIC__7729,7729,5142,3.558191,13.890000,10.340000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5142-33396-0057_7729-102255-0010__T2__NBASIC__7729.wav
5142-33396-0059_237-134500-0027__T2__NBASIC__237,237,5142,1.571920,-21.780000,-23.350000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5142-33396-0059_237-134500-0027__T2__NBASIC__237.wav
5142-33396-0059_237-134500-0027__T1__NBASIC__5142,5142,237,-1.466904,11.610000,13.080000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5142-33396-0059_237-134500-0027__T1__NBASIC__5142.wav
5142-36377-0001_1221-135767-0007__T2__NBASIC__1221,1221,5142,0.494924,5.200000,4.700000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5142-36377-0001_1221-135767-0007__T2__NBASIC__1221.wav
5142-36377-0001_1221-135767-0007__T1__NBASIC__5142,5142,1221,-0.604215,6.250000,6.850000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5142-36377-0001_1221-135767-0007__T1__NBASIC__5142.wav
5142-36377-0004_61-70968-0055__T1__NBASIC__5142,5142,61,-0.018651,13.610000,13.640000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5142-36377-0004_61-70968-0055__T1__NBASIC__5142.wav
5142-36377-0004_61-70968-0055__T2__NBASIC__61,61,5142,-0.085039,13.430000,13.520000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5142-36377-0004_61-70968-0055__T2__NBASIC__61.wav
5142-36377-0005_1221-135767-0022__T2__NBASIC__1221,1221,5142,-4.688747,7.640000,12.330000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5142-36377-0005_1221-135767-0022__T2__NBASIC__1221.wav
5142-36377-0005_1221-135767-0022__T1__NBASIC__5142,5142,1221,4.751027,13.790000,9.040000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5142-36377-0005_1221-135767-0022__T1__NBASIC__5142.wav
5142-36377-0006_8463-294828-0010__T1__NBASIC__5142,5142,8463,6.435962,-12.630000,-19.070000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5142-36377-0006_8463-294828-0010__T1__NBASIC__5142.wav
5142-36377-0006_8463-294828-0010__T2__NBASIC__8463,8463,5142,-6.361777,-20.740000,-14.370000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5142-36377-0006_8463-294828-0010__T2__NBASIC__8463.wav
5142-36377-0010_5105-28241-0003__T2__NBASIC__5105,5105,5142,-1.793074,3.390000,5.180000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5142-36377-0010_5105-28241-0003__T2__NBASIC__5105.wav
5142-36377-0010_5105-28241-0003__T1__NBASIC__5142,5142,5105,1.762770,4.730000,2.970000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5142-36377-0010_5105-28241-0003__T1__NBASIC__5142.wav
5142-36377-0013_3729-6852-0040__T2__NBASIC__3729,3729,5142,3.529402,14.840000,11.310000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5142-36377-0013_3729-6852-0040__T2__NBASIC__3729.wav
5142-36377-0013_3729-6852-0040__T1__NBASIC__5142,5142,3729,-3.442943,11.290000,14.740000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5142-36377-0013_3729-6852-0040__T1__NBASIC__5142.wav
5142-36377-0018_4970-29093-0010__T2__NBASIC__4970,4970,5142,5.167573,-10.080000,-15.250000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5142-36377-0018_4970-29093-0010__T2__NBASIC__4970.wav
5142-36377-0018_4970-29093-0010__T1__NBASIC__5142,5142,4970,-4.952262,4.210000,9.170000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5142-36377-0018_4970-29093-0010__T1__NBASIC__5142.wav
5142-36377-0022_4992-41797-0015__T2__NBASIC__4992,4992,5142,0.251459,11.280000,11.030000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5142-36377-0022_4992-41797-0015__T2__NBASIC__4992.wav
5142-36377-0022_4992-41797-0015__T1__NBASIC__5142,5142,4992,-0.226239,9.860000,10.090000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5142-36377-0022_4992-41797-0015__T1__NBASIC__5142.wav
5142-36377-0023_1580-141084-0023__T2__NBASIC__1580,1580,5142,4.482049,7.000000,2.510000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5142-36377-0023_1580-141084-0023__T2__NBASIC__1580.wav
5142-36377-0023_1580-141084-0023__T1__NBASIC__5142,5142,1580,-4.153039,1.050000,5.200000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5142-36377-0023_1580-141084-0023__T1__NBASIC__5142.wav
5142-36377-0024_6930-81414-0026__T1__NBASIC__5142,5142,6930,-1.815900,2.000000,3.810000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5142-36377-0024_6930-81414-0026__T1__NBASIC__5142.wav
5142-36377-0024_6930-81414-0026__T2__NBASIC__6930,6930,5142,1.776818,9.030000,7.250000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5142-36377-0024_6930-81414-0026__T2__NBASIC__6930.wav
5142-36377-0025_1995-1836-0007__T2__NBASIC__1995,1995,5142,3.923024,16.560000,12.640000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5142-36377-0025_1995-1836-0007__T2__NBASIC__1995.wav
5142-36377-0025_1995-1836-0007__T1__NBASIC__5142,5142,1995,-3.830347,12.770000,16.600000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5142-36377-0025_1995-1836-0007__T1__NBASIC__5142.wav
5142-36586-0003_5683-32879-0017__T1__NBASIC__5142,5142,5683,0.133445,11.730000,11.590000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5142-36586-0003_5683-32879-0017__T1__NBASIC__5142.wav
5142-36586-0003_5683-32879-0017__T2__NBASIC__5683,5683,5142,-0.262469,9.450000,9.710000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5142-36586-0003_5683-32879-0017__T2__NBASIC__5683.wav
5142-36586-0004_8230-279154-0040__T1__NBASIC__5142,5142,8230,-10.470265,12.000000,22.470000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5142-36586-0004_8230-279154-0040__T1__NBASIC__5142.wav
5142-36586-0004_8230-279154-0040__T2__NBASIC__8230,8230,5142,10.710361,21.200000,10.490000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5142-36586-0004_8230-279154-0040__T2__NBASIC__8230.wav
5639-40744-0004_260-123286-0026__T2__NBASIC__260,260,5639,0.367565,11.070000,10.700000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5639-40744-0004_260-123286-0026__T2__NBASIC__260.wav
5639-40744-0004_260-123286-0026__T1__NBASIC__5639,5639,260,-0.429536,0.860000,1.290000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5639-40744-0004_260-123286-0026__T1__NBASIC__5639.wav
5639-40744-0006_672-122797-0026__T1__NBASIC__5639,5639,672,-0.095325,-2.260000,-2.170000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5639-40744-0006_672-122797-0026__T1__NBASIC__5639.wav
5639-40744-0006_672-122797-0026__T2__NBASIC__672,672,5639,0.343882,-11.960000,-12.300000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5639-40744-0006_672-122797-0026__T2__NBASIC__672.wav
5639-40744-0012_5683-32879-0021__T1__NBASIC__5639,5639,5683,6.077444,20.190000,14.120000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5639-40744-0012_5683-32879-0021__T1__NBASIC__5639.wav
5639-40744-0012_5683-32879-0021__T2__NBASIC__5683,5683,5639,-6.119201,13.870000,19.990000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5639-40744-0012_5683-32879-0021__T2__NBASIC__5683.wav
5639-40744-0013_3570-5695-0014__T2__NBASIC__3570,3570,5639,4.766944,18.180000,13.420000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5639-40744-0013_3570-5695-0014__T2__NBASIC__3570.wav
5639-40744-0013_3570-5695-0014__T1__NBASIC__5639,5639,3570,-4.820207,12.980000,17.800000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5639-40744-0013_3570-5695-0014__T1__NBASIC__5639.wav
5639-40744-0014_1995-1837-0018__T2__NBASIC__1995,1995,5639,0.251148,14.470000,14.220000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5639-40744-0014_1995-1837-0018__T2__NBASIC__1995.wav
5639-40744-0014_1995-1837-0018__T1__NBASIC__5639,5639,1995,-0.116309,14.730000,14.840000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5639-40744-0014_1995-1837-0018__T1__NBASIC__5639.wav
5639-40744-0015_5683-32866-0017__T1__NBASIC__5639,5639,5683,2.392591,16.790000,14.400000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5639-40744-0015_5683-32866-0017__T1__NBASIC__5639.wav
5639-40744-0015_5683-32866-0017__T2__NBASIC__5683,5683,5639,-2.488043,14.280000,16.770000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5639-40744-0015_5683-32866-0017__T2__NBASIC__5683.wav
5639-40744-0016_2830-3980-0006__T2__NBASIC__2830,2830,5639,-2.387244,7.810000,10.190000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5639-40744-0016_2830-3980-0006__T2__NBASIC__2830.wav
5639-40744-0016_2830-3980-0006__T1__NBASIC__5639,5639,2830,2.482810,11.070000,8.590000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5639-40744-0016_2830-3980-0006__T1__NBASIC__5639.wav
5639-40744-0020_7021-79740-0001__T1__NBASIC__5639,5639,7021,3.601024,8.470000,4.870000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5639-40744-0020_7021-79740-0001__T1__NBASIC__5639.wav
5639-40744-0020_7021-79740-0001__T2__NBASIC__7021,7021,5639,-3.304861,3.460000,6.760000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5639-40744-0020_7021-79740-0001__T2__NBASIC__7021.wav
5639-40744-0023_672-122797-0016__T1__NBASIC__5639,5639,672,4.646175,16.000000,11.360000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5639-40744-0023_672-122797-0016__T1__NBASIC__5639.wav
5639-40744-0023_672-122797-0016__T2__NBASIC__672,672,5639,-4.523645,-22.520000,-17.990000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5639-40744-0023_672-122797-0016__T2__NBASIC__672.wav
5639-40744-0029_1221-135766-0010__T2__NBASIC__1221,1221,5639,-0.729240,12.930000,13.660000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/5639-40744-0029_1221-135766-0010__T2__NBASIC__1221.wav
