key,target_spk,interferer_spk,mix_sisnr,est_sisnr,sisnr_i,est_path
5683-32879-0004_3575-170457-0010__T2__NBASIC__3575,3575,5683,-3.339572,10.240000,13.580000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/5683-32879-0004_3575-170457-0010__T2__NBASIC__3575.wav
5683-32879-0004_3575-170457-0010__T1__NBASIC__5683,5683,3575,3.429185,15.890000,12.460000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/5683-32879-0004_3575-170457-0010__T1__NBASIC__5683.wav
5683-32879-0005_1995-1826-0000__T2__NBASIC__1995,1995,5683,3.273225,18.970000,15.700000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/5683-32879-0005_1995-1826-0000__T2__NBASIC__1995.wav
5683-32879-0005_1995-1826-0000__T1__NBASIC__5683,5683,1995,-3.283483,15.740000,19.020000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/5683-32879-0005_1995-1826-0000__T1__NBASIC__5683.wav
5683-32879-0006_3575-170457-0035__T2__NBASIC__3575,3575,5683,4.071540,15.310000,11.230000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/5683-32879-0006_3575-170457-0035__T2__NBASIC__3575.wav
5683-32879-0006_3575-170457-0035__T1__NBASIC__5683,5683,3575,-4.046655,11.030000,15.080000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/5683-32879-0006_3575-170457-0035__T1__NBASIC__5683.wav
5683-32879-0007_5142-33396-0019__T2__NBASIC__5142,5142,5683,-2.373521,7.590000,9.960000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/5683-32879-0007_5142-33396-0019__T2__NBASIC__5142.wav
5683-32879-0007_5142-33396-0019__T1__NBASIC__5683,5683,5142,2.223924,9.570000,7.340000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/5683-32879-0007_5142-33396-0019__T1__NBASIC__5683.wav
5683-32879-0010_8463-294828-0036__T1__NBASIC__5683,5683,8463,-4.716227,7.570000,12.290000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/5683-32879-0010_8463-294828-0036__T1__NBASIC__5683.wav
5683-32879-0010_8463-294828-0036__T2__NBASIC__8463,8463,5683,4.759055,13.790000,9.030000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/5683-32879-0010_8463-294828-0036__T2__NBASIC__8463.wav
5683-32879-0013_121-127105-0003__T2__NBASIC__121,121,5683,2.696530,14.240000,11.540000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/5683-32879-0013_121-127105-0003__T2__NBASIC__121.wav
5683-32879-0013_121-127105-0003__T1__NBASIC__5683,5683,121,-2.654818,11.740000,14.390000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/5683-32879-0013_121-127105-0003__T1__NBASIC__5683.wav
5683-32879-0018_260-123288-0022__T2__NBASIC__260,260,5683,-0.809852,13.730000,14.540000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/5683-32879-0018_260-123288-0022__T2__NBASIC__260.wav
5683-32879-0018_260-123288-0022__T1__NBASIC__5683,5683,260,0.731981,14.310000,13.580000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/5683-32879-0018_260-123288-0022__T1__NBASIC__5683.wav
5683-32879-0018_8455-210777-0061__T1__NBASIC__5683,5683,8455,-6.362249,9.370000,15.730000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/5683-32879-0018_8455-210777-0061__T1__NBASIC__5683.wav
5683-32879-0018_8455-210777-0061__T2__NBASIC__8455,8455,5683,6.210443,16.550000,10.340000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/5683-32879-0018_8455-210777-0061__T2__NBASIC__8455.wav
5683-32879-0023_6829-68771-0003__T1__NBASIC__5683,5683,6829,-5.923777,8.560000,14.480000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/5683-32879-0023_6829-68771-0003__T1__NBASIC__5683.wav
5683-32879-0023_6829-68771-0003__T2__NBASIC__6829,6829,5683,5.448430,14.420000,8.970000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/5683-32879-0023_6829-68771-0003__T2__NBASIC__6829.wav
61-70968-0000_8455-210777-0012__T1__NBASIC__61,61,8455,2.944130,12.070000,9.130000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70968-0000_8455-210777-0012__T1__NBASIC__61.wav
61-70968-0000_8455-210777-0012__T2__NBASIC__8455,8455,61,-3.097489,8.470000,11.560000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70968-0000_8455-210777-0012__T2__NBASIC__8455.wav
61-70968-0003_2830-3980-0008__T2__NBASIC__2830,2830,61,-5.132668,2.910000,8.040000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70968-0003_2830-3980-0008__T2__NBASIC__2830.wav
61-70968-0003_2830-3980-0008__T1__NBASIC__61,61,2830,5.616659,4.440000,-1.180000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70968-0003_2830-3980-0008__T1__NBASIC__61.wav
61-70968-0004_1188-133604-0014__T2__NBASIC__1188,1188,61,-0.849503,8.420000,9.270000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70968-0004_1188-133604-0014__T2__NBASIC__1188.wav
61-70968-0004_1188-133604-0014__T1__NBASIC__61,61,1188,1.102348,-2.400000,-3.500000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70968-0004_1188-133604-0014__T1__NBASIC__61.wav
61-70968-0007_7176-88083-0021__T1__NBASIC__61,61,7176,-2.609632,5.700000,8.310000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70968-0007_7176-88083-0021__T1__NBASIC__61.wav
61-70968-0007_7176-88083-0021__T2__NBASIC__7176,7176,61,2.914092,10.960000,8.050000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70968-0007_7176-88083-0021__T2__NBASIC__7176.wav
61-70968-0011_1221-135767-0013__T2__NBASIC__1221,1221,61,-3.829678,7.940000,11.770000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70968-0011_1221-135767-0013__T2__NBASIC__1221.wav
61-70968-0011_1221-135767-0013__T1__NBASIC__61,61,1221,3.681532,12.190000,8.510000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70968-0011_1221-135767-0013__T1__NBASIC__61.wav
61-70968-0014_7176-92135-0009__T1__NBASIC__61,61,7176,2.427189,11.140000,8.710000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70968-0014_7176-92135-0009__T1__NBASIC__61.wav
61-70968-0014_7176-92135-0009__T2__NBASIC__7176,7176,61,-2.315683,5.060000,7.370000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70968-0014_7176-92135-0009__T2__NBASIC__7176.wav
61-70968-0017_2961-960-0022__T2__NBASIC__2961,2961,61,-1.575039,10.200000,11.780000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70968-0017_2961-960-0022__T2__NBASIC__2961.wav
61-70968-0017_2961-960-0022__T1__NBASIC__61,61,2961,1.635718,11.930000,10.290000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70968-0017_2961-960-0022__T1__NBASIC__61.wav
61-70968-0020_1089-134691-0012__T2__NBASIC__1089,1089,61,2.133140,12.120000,9.990000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70968-0020_1089-134691-0012__T2__NBASIC__1089.wav
61-70968-0020_1089-134691-0012__T1__NBASIC__61,61,1089,-1.934134,5.380000,7.310000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70968-0020_1089-134691-0012__T1__NBASIC__61.wav
61-70968-0022_1221-135767-0011__T2__NBASIC__1221,1221,61,1.771948,10.660000,8.880000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70968-0022_1221-135767-0011__T2__NBASIC__1221.wav
61-70968-0022_1221-135767-0011__T1__NBASIC__61,61,1221,-1.979335,8.530000,10.510000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70968-0022_1221-135767-0011__T1__NBASIC__61.wav
61-70968-0023_260-123286-0023__T2__NBASIC__260,260,61,3.878088,10.680000,6.810000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70968-0023_260-123286-0023__T2__NBASIC__260.wav
61-70968-0023_260-123286-0023__T1__NBASIC__61,61,260,-3.636565,5.790000,9.430000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70968-0023_260-123286-0023__T1__NBASIC__61.wav
61-70968-0025_6930-76324-0006__T1__NBASIC__61,61,6930,3.464487,9.440000,5.980000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70968-0025_6930-76324-0006__T1__NBASIC__61.wav
61-70968-0025_6930-76324-0006__T2__NBASIC__6930,6930,61,-3.613419,7.550000,11.170000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70968-0025_6930-76324-0006__T2__NBASIC__6930.wav
61-70968-0027_4446-2273-0018__T2__NBASIC__4446,4446,61,4.479217,14.460000,9.980000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70968-0027_4446-2273-0018__T2__NBASIC__4446.wav
61-70968-0027_4446-2273-0018__T1__NBASIC__61,61,4446,-4.711700,9.850000,14.560000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70968-0027_4446-2273-0018__T1__NBASIC__61.wav
61-70968-0035_672-122797-0025__T1__NBASIC__61,61,672,4.296649,12.870000,8.570000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70968-0035_672-122797-0025__T1__NBASIC__61.wav
61-70968-0035_672-122797-0025__T2__NBASIC__672,672,61,-4.355409,7.630000,11.990000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70968-0035_672-122797-0025__T2__NBASIC__672.wav
61-70968-0037_1221-135766-0008__T2__NBASIC__1221,1221,61,-4.279710,8.350000,12.630000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70968-0037_1221-135766-0008__T2__NBASIC__1221.wav
61-70968-0037_1221-135766-0008__T1__NBASIC__61,61,1221,4.476317,11.900000,7.420000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70968-0037_1221-135766-0008__T1__NBASIC__61.wav
61-70968-0039_8463-294828-0020__T1__NBASIC__61,61,8463,-2.598080,9.950000,12.550000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70968-0039_8463-294828-0020__T1__NBASIC__61.wav
61-70968-0039_8463-294828-0020__T2__NBASIC__8463,8463,61,2.420665,12.210000,9.790000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70968-0039_8463-294828-0020__T2__NBASIC__8463.wav
61-70968-0040_3570-5694-0012__T2__NBASIC__3570,3570,61,-1.477034,9.750000,11.230000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70968-0040_3570-5694-0012__T2__NBASIC__3570.wav
61-70968-0040_3570-5694-0012__T1__NBASIC__61,61,3570,1.063774,9.610000,8.550000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70968-0040_3570-5694-0012__T1__NBASIC__61.wav
61-70968-0043_7021-85628-0019__T1__NBASIC__61,61,7021,2.469069,8.340000,5.880000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70968-0043_7021-85628-0019__T1__NBASIC__61.wav
61-70968-0043_7021-85628-0019__T2__NBASIC__7021,7021,61,-2.175923,3.950000,6.120000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70968-0043_7021-85628-0019__T2__NBASIC__7021.wav
61-70968-0045_2830-3980-0001__T2__NBASIC__2830,2830,61,7.685986,13.110000,5.430000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70968-0045_2830-3980-0001__T2__NBASIC__2830.wav
61-70968-0045_2830-3980-0001__T1__NBASIC__61,61,2830,-6.956993,-14.710000,-7.750000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70968-0045_2830-3980-0001__T1__NBASIC__61.wav
61-70968-0046_3570-5694-0004__T2__NBASIC__3570,3570,61,4.926415,15.370000,10.440000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70968-0046_3570-5694-0004__T2__NBASIC__3570.wav
61-70968-0046_3570-5694-0004__T1__NBASIC__61,61,3570,-5.093004,10.330000,15.420000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70968-0046_3570-5694-0004__T1__NBASIC__61.wav
61-70968-0049_7021-79740-0014__T1__NBASIC__61,61,7021,0.900382,10.190000,9.290000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70968-0049_7021-79740-0014__T1__NBASIC__61.wav
61-70968-0049_7021-79740-0014__T2__NBASIC__7021,7021,61,-0.860415,8.160000,9.020000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70968-0049_7021-79740-0014__T2__NBASIC__7021.wav
61-70968-0051_4992-41806-0000__T2__NBASIC__4992,4992,61,-0.203568,10.300000,10.510000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70968-0051_4992-41806-0000__T2__NBASIC__4992.wav
61-70968-0051_4992-41806-0000__T1__NBASIC__61,61,4992,0.146781,11.900000,11.750000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70968-0051_4992-41806-0000__T1__NBASIC__61.wav
61-70968-0053_5683-32865-0008__T2__NBASIC__5683,5683,61,-5.557665,8.370000,13.930000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70968-0053_5683-32865-0008__T2__NBASIC__5683.wav
61-70968-0053_5683-32865-0008__T1__NBASIC__61,61,5683,5.597704,14.300000,8.700000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70968-0053_5683-32865-0008__T1__NBASIC__61.wav
61-70968-0056_7176-92135-0025__T1__NBASIC__61,61,7176,2.413822,11.540000,9.120000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70968-0056_7176-92135-0025__T1__NBASIC__61.wav
61-70968-0056_7176-92135-0025__T2__NBASIC__7176,7176,61,-2.032075,3.780000,5.810000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70968-0056_7176-92135-0025__T2__NBASIC__7176.wav
61-70968-0057_2094-142345-0014__T2__NBASIC__2094,2094,61,-1.463988,8.900000,10.370000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70968-0057_2094-142345-0014__T2__NBASIC__2094.wav
61-70968-0057_2094-142345-0014__T1__NBASIC__61,61,2094,1.344152,10.450000,9.110000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70968-0057_2094-142345-0014__T1__NBASIC__61.wav
61-70968-0060_3575-170457-0037__T2__NBASIC__3575,3575,61,-0.836084,9.320000,10.160000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70968-0060_3575-170457-0037__T2__NBASIC__3575.wav
61-70968-0060_3575-170457-0037__T1__NBASIC__61,61,3575,0.665370,9.700000,9.030000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70968-0060_3575-170457-0037__T1__NBASIC__61.wav
61-70970-0000_121-121726-0002__T2__NBASIC__121,121,61,3.534732,15.620000,12.080000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70970-0000_121-121726-0002__T2__NBASIC__121.wav
61-70970-0000_121-121726-0002__T1__NBASIC__61,61,121,-3.406169,12.370000,15.780000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70970-0000_121-121726-0002__T1__NBASIC__61.wav
61-70970-0001_4446-2275-0038__T2__NBASIC__4446,4446,61,0.054662,11.520000,11.420000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70970-0001_4446-2275-0038__T2__NBASIC__4446.wav
61-70970-0001_4446-2275-0038__T1__NBASIC__61,61,4446,-0.147296,11.670000,11.860000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70970-0001_4446-2275-0038__T1__NBASIC__61.wav
61-70970-0004_237-134500-0008__T2__NBASIC__237,237,61,0.198350,13.270000,13.080000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70970-0004_237-134500-0008__T2__NBASIC__237.wav
61-70970-0004_237-134500-0008__T1__NBASIC__61,61,237,-0.271986,12.820000,13.100000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70970-0004_237-134500-0008__T1__NBASIC__61.wav
61-70970-0007_4507-16021-0035__T2__NBASIC__4507,4507,61,1.850414,13.400000,11.560000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70970-0007_4507-16021-0035__T2__NBASIC__4507.wav
61-70970-0007_4507-16021-0035__T1__NBASIC__61,61,4507,-1.814674,11.870000,13.680000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70970-0007_4507-16021-0035__T1__NBASIC__61.wav
61-70970-0010_7021-85628-0022__T1__NBASIC__61,61,7021,3.167670,11.720000,8.560000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70970-0010_7021-85628-0022__T1__NBASIC__61.wav
61-70970-0010_7021-85628-0022__T2__NBASIC__7021,7021,61,-2.897330,8.240000,11.140000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70970-0010_7021-85628-0022__T2__NBASIC__7021.wav
61-70970-0011_1995-1826-0009__T2__NBASIC__1995,1995,61,-0.303317,12.500000,12.810000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70970-0011_1995-1826-0009__T2__NBASIC__1995.wav
61-70970-0011_1995-1826-0009__T1__NBASIC__61,61,1995,0.251686,12.690000,12.440000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70970-0011_1995-1826-0009__T1__NBASIC__61.wav
61-70970-0015_7127-75946-0018__T1__NBASIC__61,61,7127,-2.844670,9.540000,12.380000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70970-0015_7127-75946-0018__T1__NBASIC__61.wav
61-70970-0015_7127-75946-0018__T2__NBASIC__7127,7127,61,2.934826,12.380000,9.440000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70970-0015_7127-75946-0018__T2__NBASIC__7127.wav
61-70970-0020_4507-16021-0031__T2__NBASIC__4507,4507,61,-3.270232,11.580000,14.850000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/61-70970-0020_4507-16021-0031__T2__NBASIC__4507.wav
