case_category,case_rank,key,chunk_idx,start_sec,end_sec,sb_sim_target_enroll,sb_sim_target_ref,sb_sim_interferer,sb_gap_enroll_vs_interferer,sb_gap_targetref_vs_interferer,sb_mismatch_enroll,sb_mismatch_targetref,ecapa_speaker_mismatch_rate,ecapa_speaker_gap_mean,sisnr_i
local_identity_ambiguity,5,1995-1837-0011_1580-141084-0009__T1__1995-1995-1837-0011__SIM__2094-2094-142345-0049,0,0.0,1.0,0.9945395979504014,0.994731704053589,0.9940985834917103,0.00044101445869104694,0.0006331205618786973,False,False,1.0,-0.062162487399012964,22.216493199399796
local_identity_ambiguity,5,1995-1837-0011_1580-141084-0009__T1__1995-1995-1837-0011__SIM__2094-2094-142345-0049,1,0.5,1.5,0.9934996160051844,0.9931924736459486,0.992191711620535,0.0013079043846494498,0.0010007620254136596,False,False,1.0,-0.062162487399012964,22.216493199399796
local_identity_ambiguity,5,1995-1837-0011_1580-141084-0009__T1__1995-1995-1837-0011__SIM__2094-2094-142345-0049,2,1.0,2.0,0.9931919372041245,0.9925641218990534,0.9920457403138094,0.0011461968903150321,0.0005183815852439766,False,False,1.0,-0.062162487399012964,22.216493199399796
local_identity_ambiguity,5,1995-1837-0011_1580-141084-0009__T1__1995-1995-1837-0011__SIM__2094-2094-142345-0049,3,1.5,2.5,0.9936233552600142,0.9925173914124862,0.9926389252879965,0.000984429972017753,-0.00012153387551028239,False,True,1.0,-0.062162487399012964,22.216493199399796
local_identity_ambiguity,5,1995-1837-0011_1580-141084-0009__T1__1995-1995-1837-0011__SIM__2094-2094-142345-0049,4,2.0,3.0,0.9947258031935226,0.9936496416679924,0.9928992788099222,0.0018265243836003142,0.0007503628580701749,False,False,1.0,-0.062162487399012964,22.216493199399796
global_identity_disagreement,1,6829-68769-0031_260-123440-0014__T1__6829-6829-68769-0031__SIM__4970-4970-29095-0029,0,0.0,1.0,0.9944778478614368,0.9942362705701392,0.9924291765347248,0.002048671326711937,0.0018070940354143472,False,False,1.0,-0.03022504663905722,23.892643101490965
global_identity_disagreement,1,6829-68769-0031_260-123440-0014__T1__6829-6829-68769-0031__SIM__4970-4970-29095-0029,1,0.5,1.5,0.9946046865505421,0.9941421548379212,0.9917732273929931,0.00283145915754901,0.002368927444928115,False,False,1.0,-0.03022504663905722,23.892643101490965
global_identity_disagreement,1,6829-68769-0031_260-123440-0014__T1__6829-6829-68769-0031__SIM__4970-4970-29095-0029,2,1.0,2.0,0.9943656123108796,0.9943109551885491,0.9924263751163095,0.0019392371945701203,0.0018845800722395722,False,False,1.0,-0.03022504663905722,23.892643101490965
global_identity_disagreement,1,6829-68769-0031_260-123440-0014__T1__6829-6829-68769-0031__SIM__4970-4970-29095-0029,3,1.5,2.5,0.9944426811196265,0.9944727817958777,0.992909530385994,0.0015331507336324712,0.0015632514098836703,False,False,1.0,-0.03022504663905722,23.892643101490965
global_identity_disagreement,1,6829-68769-0031_260-123440-0014__T1__6829-6829-68769-0031__SIM__4970-4970-29095-0029,4,2.0,3.0,0.9945509228340322,0.9944376743292671,0.9930515678459573,0.0014993549880749635,0.0013861064833098347,False,False,1.0,-0.03022504663905722,23.892643101490965
global_identity_disagreement,1,6829-68769-0031_260-123440-0014__T1__6829-6829-68769-0031__SIM__4970-4970-29095-0029,5,2.5,3.5,0.9943101799890431,0.994675437584061,0.993328074218183,0.0009821057708601089,0.0013473633658779294,False,False,1.0,-0.03022504663905722,23.892643101490965
global_identity_disagreement,2,1995-1837-0015_1580-141083-0012__T1__1995-1995-1837-0015__SIM__2094-2094-142345-0053,0,0.0,1.0,0.9938116470892518,0.9944084683854514,0.992326299371156,0.0014853477180958308,0.0020821690142953653,False,False,1.0,-0.07693804427095588,22.354981836568225
global_identity_disagreement,2,1995-1837-0015_1580-141083-0012__T1__1995-1995-1837-0015__SIM__2094-2094-142345-0053,1,0.5,1.5,0.9942351976865547,0.9947047034640604,0.9913107554537838,0.0029244422327708852,0.003393948010276593,False,False,1.0,-0.07693804427095588,22.354981836568225
global_identity_disagreement,2,1995-1837-0015_1580-141083-0012__T1__1995-1995-1837-0015__SIM__2094-2094-142345-0053,2,1.0,2.0,0.9943389097663896,0.9945997992913538,0.9921048681202441,0.0022340416461454904,0.00249493117110966,False,False,1.0,-0.07693804427095588,22.354981836568225
global_identity_disagreement,2,1995-1837-0015_1580-141083-0012__T1__1995-1995-1837-0015__SIM__2094-2094-142345-0053,3,1.5,2.5,0.994104186328541,0.9945532477400638,0.9925104772734185,0.0015937090551225719,0.0020427704666453605,False,False,1.0,-0.07693804427095588,22.354981836568225
global_identity_disagreement,2,1995-1837-0015_1580-141083-0012__T1__1995-1995-1837-0015__SIM__2094-2094-142345-0053,4,2.0,3.0,0.9946476615011273,0.9950907028432892,0.9926687872162117,0.0019788742849156105,0.0024219156270774977,False,False,1.0,-0.07693804427095588,22.354981836568225
global_identity_disagreement,3,4970-29093-0008_1995-1826-0004__T2__1995-1995-1826-0004__SIM__2094-2094-142345-0032,0,0.0,1.0,0.9936661517767386,0.9954040444732832,0.9912251626625774,0.0024409891141611295,0.0041788818107058034,False,False,1.0,-0.08069550868057782,22.29025291407944
global_identity_disagreement,3,4970-29093-0008_1995-1826-0004__T2__1995-1995-1826-0004__SIM__2094-2094-142345-0032,1,0.5,1.5,0.9941113388861974,0.9943509495676842,0.9919947182617505,0.002116620624446952,0.0023562313059337647,False,False,1.0,-0.08069550868057782,22.29025291407944
global_identity_disagreement,3,4970-29093-0008_1995-1826-0004__T2__1995-1995-1826-0004__SIM__2094-2094-142345-0032,2,1.0,2.0,0.9950423041653161,0.99481747544972,0.9927589694789272,0.0022833346863889714,0.0020585059707928233,False,False,1.0,-0.08069550868057782,22.29025291407944
global_identity_disagreement,3,4970-29093-0008_1995-1826-0004__T2__1995-1995-1826-0004__SIM__2094-2094-142345-0032,3,1.5,2.5,0.9943830172026413,0.9949385920854812,0.9914240638812356,0.0029589533214057218,0.0035145282042455817,False,False,1.0,-0.08069550868057782,22.29025291407944
global_identity_disagreement,3,4970-29093-0008_1995-1826-0004__T2__1995-1995-1826-0004__SIM__2094-2094-142345-0032,4,2.0,3.0,0.9930382168191606,0.9941124117698459,0.9908488189205606,0.002189397898599954,0.003263592849285235,False,False,1.0,-0.08069550868057782,22.29025291407944
global_identity_disagreement,4,1995-1837-0011_1580-141084-0009__T1__1995-1995-1837-0011__SIM__2094-2094-142345-0049,0,0.0,1.0,0.9945397178106218,0.9947317043676036,0.9940984646341746,0.000441253176447165,0.0006332397334289919,False,False,1.0,-0.062162487399012964,22.216493199399796
global_identity_disagreement,4,1995-1837-0011_1580-141084-0009__T1__1995-1995-1837-0011__SIM__2094-2094-142345-0049,1,0.5,1.5,0.9934995567879934,0.9931924736459486,0.992191711620535,0.0013078451674584102,0.0010007620254136596,False,False,1.0,-0.062162487399012964,22.216493199399796
global_identity_disagreement,4,1995-1837-0011_1580-141084-0009__T1__1995-1995-1837-0011__SIM__2094-2094-142345-0049,2,1.0,2.0,0.9931919372041245,0.9925641214558408,0.9920456802350518,0.0011462569690726676,0.0005184412207890343,False,False,1.0,-0.062162487399012964,22.216493199399796
global_identity_disagreement,4,1995-1837-0011_1580-141084-0009__T1__1995-1995-1837-0011__SIM__2094-2094-142345-0049,3,1.5,2.5,0.9936232964155286,0.9925174514631276,0.9926388661221068,0.0009844302934217675,-0.0001214146589791909,False,True,1.0,-0.062162487399012964,22.216493199399796
global_identity_disagreement,4,1995-1837-0011_1580-141084-0009__T1__1995-1995-1837-0011__SIM__2094-2094-142345-0049,4,2.0,3.0,0.9947258627981697,0.993649700894129,0.9928992783866866,0.0018265844114830898,0.0007504225074423942,False,False,1.0,-0.062162487399012964,22.216493199399796
global_identity_disagreement,5,5142-33396-0026_8455-210777-0059__T1__5142-5142-33396-0026__SIM__4970-4970-29093-0009,0,0.0,1.0,0.9933033982934171,0.9948602116728142,0.9915838043260389,0.0017195939673781968,0.0032764073467753674,False,False,1.0,-0.02939683738792568,22.150768006088654
global_identity_disagreement,5,5142-33396-0026_8455-210777-0059__T1__5142-5142-33396-0026__SIM__4970-4970-29093-0009,1,0.5,1.5,0.9930424491638093,0.9949759638975524,0.9913719694227439,0.0016704797410654892,0.003603994474808525,False,False,1.0,-0.02939683738792568,22.150768006088654
global_identity_disagreement,5,5142-33396-0026_8455-210777-0059__T1__5142-5142-33396-0026__SIM__4970-4970-29093-0009,2,1.0,2.0,0.9933196699629369,0.995046714318461,0.9918567931082778,0.0014628768546590676,0.003189921210183244,False,False,1.0,-0.02939683738792568,22.150768006088654
global_identity_disagreement,5,5142-33396-0026_8455-210777-0059__T1__5142-5142-33396-0026__SIM__4970-4970-29093-0009,3,1.5,2.5,0.9938484231543427,0.9957079685690298,0.9923522273911147,0.0014961957632280143,0.0033557411779150392,False,False,1.0,-0.02939683738792568,22.150768006088654
global_identity_disagreement,5,5142-33396-0026_8455-210777-0059__T1__5142-5142-33396-0026__SIM__4970-4970-29093-0009,4,2.0,3.0,0.9939845601602869,0.9955867327167551,0.9917545120252614,0.0022300481350254753,0.003832220691493693,False,False,1.0,-0.02939683738792568,22.150768006088654
recovery_candidate,1,6829-68771-0019_4992-41806-0001__T1__6829-6829-68771-0019__SIM__4970-4970-29095-0001,0,0.0,1.0,0.9943421284171432,0.9936139980911296,0.9924399053712094,0.001902223045933793,0.0011740927199201945,False,False,0.46153846153846156,-0.0013123539680806296,19.79630733000988
recovery_candidate,1,6829-68771-0019_4992-41806-0001__T1__6829-6829-68771-0019__SIM__4970-4970-29095-0001,1,0.5,1.5,0.9952145615852719,0.994683722629519,0.9930823242580413,0.0021322373272305573,0.001601398371477658,False,False,0.46153846153846156,-0.0013123539680806296,19.79630733000988
recovery_candidate,1,6829-68771-0019_4992-41806-0001__T1__6829-6829-68771-0019__SIM__4970-4970-29095-0001,2,1.0,2.0,0.9953217307344346,0.9950572649308556,0.9943298495225981,0.000991881211836576,0.0007274154082574924,False,False,0.46153846153846156,-0.0013123539680806296,19.79630733000988
recovery_candidate,1,6829-68771-0019_4992-41806-0001__T1__6829-6829-68771-0019__SIM__4970-4970-29095-0001,3,1.5,2.5,0.9957765139132362,0.9954885638629221,0.9938006790958132,0.001975834817423028,0.0016878847671089048,False,False,0.46153846153846156,-0.0013123539680806296,19.79630733000988
recovery_candidate,1,6829-68771-0019_4992-41806-0001__T1__6829-6829-68771-0019__SIM__4970-4970-29095-0001,4,2.0,3.0,0.9951455394080024,0.9947359959019416,0.9924870526470939,0.0026584867609085183,0.0022489432548477017,False,False,0.46153846153846156,-0.0013123539680806296,19.79630733000988
recovery_candidate,1,6829-68771-0019_4992-41806-0001__T1__6829-6829-68771-0019__SIM__4970-4970-29095-0001,5,2.5,3.5,0.9955081740595632,0.9954462448348802,0.9934792912079672,0.00202888285159597,0.001966953626913015,False,False,0.46153846153846156,-0.0013123539680806296,19.79630733000988
recovery_candidate,1,6829-68771-0019_4992-41806-0001__T1__6829-6829-68771-0019__SIM__4970-4970-29095-0001,6,3.0,4.0,0.9949497381538313,0.9948320189827543,0.9932991659643221,0.0016505721895091474,0.001532853018432201,False,False,0.46153846153846156,-0.0013123539680806296,19.79630733000988
recovery_candidate,1,6829-68771-0019_4992-41806-0001__T1__6829-6829-68771-0019__SIM__4970-4970-29095-0001,7,3.5,4.5,0.9951587120342343,0.9946612516788881,0.99341616988665,0.0017425421475842917,0.0012450817922380342,False,False,0.46153846153846156,-0.0013123539680806296,19.79630733000988
recovery_candidate,1,6829-68771-0019_4992-41806-0001__T1__6829-6829-68771-0019__SIM__4970-4970-29095-0001,8,4.0,5.0,0.9943021933059424,0.9938805500572341,0.9934381640014432,0.0008640293044991365,0.00044238605579083323,False,False,0.46153846153846156,-0.0013123539680806296,19.79630733000988
recovery_candidate,1,6829-68771-0019_4992-41806-0001__T1__6829-6829-68771-0019__SIM__4970-4970-29095-0001,9,4.5,5.5,0.9945823947354274,0.9944166938262659,0.9934325611646125,0.0011498335708148844,0.0009841326616533141,False,False,0.46153846153846156,-0.0013123539680806296,19.79630733000988
recovery_candidate,1,6829-68771-0019_4992-41806-0001__T1__6829-6829-68771-0019__SIM__4970-4970-29095-0001,10,5.0,6.0,0.9945058027684229,0.994267920635882,0.9931792414142845,0.0013265613541384447,0.0010886792215974994,False,False,0.46153846153846156,-0.0013123539680806296,19.79630733000988
recovery_candidate,1,6829-68771-0019_4992-41806-0001__T1__6829-6829-68771-0019__SIM__4970-4970-29095-0001,11,5.5,6.5,0.9944426811196265,0.9941280281873955,0.9934897216331701,0.0009529594864564617,0.0006383065542254762,False,False,0.46153846153846156,-0.0013123539680806296,19.79630733000988
recovery_candidate,1,6829-68771-0019_4992-41806-0001__T1__6829-6829-68771-0019__SIM__4970-4970-29095-0001,12,6.0,7.0,0.9939151207505124,0.9935815731650203,0.9931288754874545,0.0007862452630578165,0.00045269767756572765,False,False,0.46153846153846156,-0.0013123539680806296,19.79630733000988
recovery_candidate,2,1221-135766-0009_5142-33396-0058__T1__1221-1221-135766-0009__SIM__4992-4992-41797-0021,0,0.0,1.0,0.994533637811156,0.9950538078615278,0.9953518308023921,-0.0008181929912360886,-0.0002980229408643398,True,True,0.4666666666666667,0.0457130806771783,17.981749685446875
recovery_candidate,2,1221-135766-0009_5142-33396-0058__T1__1221-1221-135766-0009__SIM__4992-4992-41797-0021,1,0.5,1.5,0.9942340648546505,0.9951776067062502,0.9944693840015434,-0.00023531914689289835,0.000708222704706829,True,False,0.4666666666666667,0.0457130806771783,17.981749685446875
recovery_candidate,2,1221-135766-0009_5142-33396-0058__T1__1221-1221-135766-0009__SIM__4992-4992-41797-0021,2,1.0,2.0,0.9939238226663075,0.9948382178656869,0.9945554531120078,-0.0006316304457002486,0.00028276475367916554,True,False,0.4666666666666667,0.0457130806771783,17.981749685446875
recovery_candidate,2,1221-135766-0009_5142-33396-0058__T1__1221-1221-135766-0009__SIM__4992-4992-41797-0021,3,1.5,2.5,0.993986288336506,0.9942535559167783,0.9945679700879064,-0.0005816817514003869,-0.0003144141711280968,True,True,0.4666666666666667,0.0457130806771783,17.981749685446875
recovery_candidate,2,1221-135766-0009_5142-33396-0058__T1__1221-1221-135766-0009__SIM__4992-4992-41797-0021,4,2.0,3.0,0.9946539795937237,0.9942013422489994,0.9947951830027889,-0.0001412034090652048,-0.0005938407537895429,True,True,0.4666666666666667,0.0457130806771783,17.981749685446875
recovery_candidate,2,1221-135766-0009_5142-33396-0058__T1__1221-1221-135766-0009__SIM__4992-4992-41797-0021,5,2.5,3.5,0.9947346243674549,0.9944689667690134,0.9947842750414786,-4.9650674023737906e-05,-0.0003153082724651757,True,True,0.4666666666666667,0.0457130806771783,17.981749685446875
recovery_candidate,2,1221-135766-0009_5142-33396-0058__T1__1221-1221-135766-0009__SIM__4992-4992-41797-0021,6,3.0,4.0,0.9939502268037936,0.9937710555844246,0.993879237660592,7.0989143201583e-05,-0.00010818207616747344,False,True,0.4666666666666667,0.0457130806771783,17.981749685446875
recovery_candidate,2,1221-135766-0009_5142-33396-0058__T1__1221-1221-135766-0009__SIM__4992-4992-41797-0021,7,3.5,4.5,0.9938733971348305,0.9931943814003031,0.9937617576307447,0.00011163950408576984,-0.000567376230441563,False,True,0.4666666666666667,0.0457130806771783,17.981749685446875
recovery_candidate,2,1221-135766-0009_5142-33396-0058__T1__1221-1221-135766-0009__SIM__4992-4992-41797-0021,8,4.0,5.0,0.9949688709445432,0.9937066833119016,0.9944754636755513,0.0004934072689919411,-0.0007687803636496904,False,True,0.4666666666666667,0.0457130806771783,17.981749685446875
recovery_candidate,2,1221-135766-0009_5142-33396-0058__T1__1221-1221-135766-0009__SIM__4992-4992-41797-0021,9,4.5,5.5,0.9946008718531255,0.9944895307007247,0.994691828544655,-9.095669152947572e-05,-0.00020229784393033245,True,True,0.4666666666666667,0.0457130806771783,17.981749685446875
recovery_candidate,2,1221-135766-0009_5142-33396-0058__T1__1221-1221-135766-0009__SIM__4992-4992-41797-0021,10,5.0,6.0,0.9939670360354811,0.9925041596276086,0.9928872978526123,0.0010797381828687724,-0.00038313822500368744,False,True,0.4666666666666667,0.0457130806771783,17.981749685446875
recovery_candidate,2,1221-135766-0009_5142-33396-0058__T1__1221-1221-135766-0009__SIM__4992-4992-41797-0021,11,5.5,6.5,0.9937493598641404,0.9930929342969244,0.9934449589312168,0.0003044009329236097,-0.0003520246342924027,False,True,0.4666666666666667,0.0457130806771783,17.981749685446875
recovery_candidate,2,1221-135766-0009_5142-33396-0058__T1__1221-1221-135766-0009__SIM__4992-4992-41797-0021,12,6.0,7.0,0.9933247959625906,0.9939030806125085,0.993981460360088,-0.0006566643974974529,-7.83797475795156e-05,True,True,0.4666666666666667,0.0457130806771783,17.981749685446875
recovery_candidate,2,1221-135766-0009_5142-33396-0058__T1__1221-1221-135766-0009__SIM__4992-4992-41797-0021,13,6.5,7.5,0.994702318962551,0.9949418107362347,0.9957243598469921,-0.0010220408844411333,-0.00078254911075748,True,True,0.4666666666666667,0.0457130806771783,17.981749685446875
recovery_candidate,2,1221-135766-0009_5142-33396-0058__T1__1221-1221-135766-0009__SIM__4992-4992-41797-0021,14,7.0,8.0,0.9951746857911038,0.9949615994779044,0.9957929647958457,-0.0006182790047418729,-0.0008313653179412572,True,True,0.4666666666666667,0.0457130806771783,17.981749685446875
recovery_candidate,3,6930-75918-0010_6829-68769-0018__T2__6829-6829-68769-0018__SIM__4970-4970-29095-0031,0,0.0,1.0,0.9947155511942152,0.994637886338997,0.9935420552863246,0.0011734959078906204,0.0010958310526724135,False,False,0.46153846153846156,0.013834766598675155,21.97554188850905
recovery_candidate,3,6930-75918-0010_6829-68769-0018__T2__6829-6829-68769-0018__SIM__4970-4970-29095-0031,1,0.5,1.5,0.9949256575753695,0.9950630462870181,0.9941133061904268,0.0008123513849427333,0.0009497400965913227,False,False,0.46153846153846156,0.013834766598675155,21.97554188850905
recovery_candidate,3,6930-75918-0010_6829-68769-0018__T2__6829-6829-68769-0018__SIM__4970-4970-29095-0031,2,1.0,2.0,0.9940134680556001,0.994579175761568,0.9938590327809005,0.00015443527469960472,0.0007201429806674708,False,False,0.46153846153846156,0.013834766598675155,21.97554188850905
recovery_candidate,3,6930-75918-0010_6829-68769-0018__T2__6829-6829-68769-0018__SIM__4970-4970-29095-0031,3,1.5,2.5,0.994179287836988,0.9947237763210295,0.9937286770515842,0.00045061078540376,0.0009950992694452987,False,False,0.46153846153846156,0.013834766598675155,21.97554188850905
recovery_candidate,3,6930-75918-0010_6829-68769-0018__T2__6829-6829-68769-0018__SIM__4970-4970-29095-0031,4,2.0,3.0,0.9949308428775221,0.9952995572466826,0.993927577759077,0.0010032651184450625,0.0013719794876055902,False,False,0.46153846153846156,0.013834766598675155,21.97554188850905
recovery_candidate,3,6930-75918-0010_6829-68769-0018__T2__6829-6829-68769-0018__SIM__4970-4970-29095-0031,5,2.5,3.5,0.9951953089990129,0.9954002297758665,0.9945064584195022,0.0006888505795106248,0.0008937713563642591,False,False,0.46153846153846156,0.013834766598675155,21.97554188850905
recovery_candidate,3,6930-75918-0010_6829-68769-0018__T2__6829-6829-68769-0018__SIM__4970-4970-29095-0031,6,3.0,4.0,0.9946870601728841,0.9947210944263988,0.9944886962357145,0.0001983639371696544,0.0002323981906843242,False,False,0.46153846153846156,0.013834766598675155,21.97554188850905
recovery_candidate,3,6930-75918-0010_6829-68769-0018__T2__6829-6829-68769-0018__SIM__4970-4970-29095-0031,7,3.5,4.5,0.9946233428050958,0.9946508205474255,0.9949083129265409,-0.00028497012144512723,-0.00025749237911543155,True,True,0.46153846153846156,0.013834766598675155,21.97554188850905
recovery_candidate,3,6930-75918-0010_6829-68769-0018__T2__6829-6829-68769-0018__SIM__4970-4970-29095-0031,8,4.0,5.0,0.9945563471817148,0.9950926697966447,0.9948459664693527,-0.0002896192876379322,0.00024670332729193056,True,False,0.46153846153846156,0.013834766598675155,21.97554188850905
recovery_candidate,3,6930-75918-0010_6829-68769-0018__T2__6829-6829-68769-0018__SIM__4970-4970-29095-0031,9,4.5,5.5,0.9952055607125465,0.9956745897088161,0.994547644903233,0.000657915809313514,0.0011269448055830633,False,False,0.46153846153846156,0.013834766598675155,21.97554188850905
recovery_candidate,3,6930-75918-0010_6829-68769-0018__T2__6829-6829-68769-0018__SIM__4970-4970-29095-0031,10,5.0,6.0,0.9958278332657368,0.9961415921469622,0.994666436964975,0.00116139630076173,0.0014751551819871533,False,False,0.46153846153846156,0.013834766598675155,21.97554188850905
recovery_candidate,3,6930-75918-0010_6829-68769-0018__T2__6829-6829-68769-0018__SIM__4970-4970-29095-0031,11,5.5,6.5,0.9952400124843649,0.995703677034436,0.9944528142402773,0.0007871982440875724,0.001250862794158647,False,False,0.46153846153846156,0.013834766598675155,21.97554188850905
recovery_candidate,3,6930-75918-0010_6829-68769-0018__T2__6829-6829-68769-0018__SIM__4970-4970-29095-0031,12,6.0,7.0,0.9949596322242371,0.9956334031554626,0.9947035709758323,0.00025606124840482636,0.0009298321796302744,False,False,0.46153846153846156,0.013834766598675155,21.97554188850905
recovery_candidate,4,908-157963-0022_1089-134686-0023__T2__1089-1089-134686-0023__SIM__8230-8230-279154-0040,0,0.0,1.0,0.9931947386225398,0.9938015735350315,0.9938006198606774,-0.00060588123813754,9.536743541538328e-07,True,False,0.24,0.03926827075855771,21.768750696591276
recovery_candidate,4,908-157963-0022_1089-134686-0023__T2__1089-1089-134686-0023__SIM__8230-8230-279154-0040,1,0.5,1.5,0.9947377244366055,0.994906584391877,0.9941376844896525,0.0006000399469530127,0.0007688999022245069,False,False,0.24,0.03926827075855771,21.768750696591276
recovery_candidate,4,908-157963-0022_1089-134686-0023__T2__1089-1089-134686-0023__SIM__8230-8230-279154-0040,2,1.0,2.0,0.9951968590061276,0.9957764545603316,0.9944309989407258,0.0007658600654018022,0.001345455619605751,False,False,0.24,0.03926827075855771,21.768750696591276
recovery_candidate,4,908-157963-0022_1089-134686-0023__T2__1089-1089-134686-0023__SIM__8230-8230-279154-0040,3,1.5,2.5,0.9945665399002342,0.995550254937933,0.9945211807664673,4.535913376690903e-05,0.0010290741714656937,False,False,0.24,0.03926827075855771,21.768750696591276
recovery_candidate,4,908-157963-0022_1089-134686-0023__T2__1089-1089-134686-0023__SIM__8230-8230-279154-0040,4,2.0,3.0,0.9942889014704233,0.9952673712994867,0.9946352044496423,-0.0003463029792190042,0.0006321668498444621,True,False,0.24,0.03926827075855771,21.768750696591276
recovery_candidate,4,908-157963-0022_1089-134686-0023__T2__1089-1089-134686-0023__SIM__8230-8230-279154-0040,5,2.5,3.5,0.9952906168297834,0.9961238301920977,0.9947809970967705,0.0005096197330128893,0.0013428330953272338,False,False,0.24,0.03926827075855771,21.768750696591276
recovery_candidate,4,908-157963-0022_1089-134686-0023__T2__1089-1089-134686-0023__SIM__8230-8230-279154-0040,6,3.0,4.0,0.9957066575226956,0.9963260093741696,0.9951480428030329,0.0005586147196626756,0.0011779665711366683,False,False,0.24,0.03926827075855771,21.768750696591276
recovery_candidate,4,908-157963-0022_1089-134686-0023__T2__1089-1089-134686-0023__SIM__8230-8230-279154-0040,7,3.5,4.5,0.9943433201728508,0.9954763449102592,0.9945362008109829,-0.0001928806381321646,0.00094014409927623,True,False,0.24,0.03926827075855771,21.768750696591276
recovery_candidate,4,908-157963-0022_1089-134686-0023__T2__1089-1089-134686-0023__SIM__8230-8230-279154-0040,8,4.0,5.0,0.995063463519548,0.9961450494464781,0.9949579632941173,0.00010550022543065474,0.001187086152360739,False,False,0.24,0.03926827075855771,21.768750696591276
recovery_candidate,4,908-157963-0022_1089-134686-0023__T2__1089-1089-134686-0023__SIM__8230-8230-279154-0040,9,4.5,5.5,0.9951049483539547,0.9953918255206203,0.9943848646119046,0.000720083742050126,0.0010069609087157705,False,False,0.24,0.03926827075855771,21.768750696591276
recovery_candidate,4,908-157963-0022_1089-134686-0023__T2__1089-1089-134686-0023__SIM__8230-8230-279154-0040,10,5.0,6.0,0.9945555723213021,0.9950248993128511,0.993933240200555,0.0006223321207471377,0.0010916591122961394,False,False,0.24,0.03926827075855771,21.768750696591276
recovery_candidate,4,908-157963-0022_1089-134686-0023__T2__1089-1089-134686-0023__SIM__8230-8230-279154-0040,11,5.5,6.5,0.9941457311165361,0.9950978556931358,0.9948011437773782,-0.0006554126608420141,0.00029671191575764144,True,False,0.24,0.03926827075855771,21.768750696591276
recovery_candidate,4,908-157963-0022_1089-134686-0023__T2__1089-1089-134686-0023__SIM__8230-8230-279154-0040,12,6.0,7.0,0.9944973985136777,0.9952078858651906,0.9953042665738647,-0.0008068680601870382,-9.63807086741264e-05,True,True,0.24,0.03926827075855771,21.768750696591276
recovery_candidate,4,908-157963-0022_1089-134686-0023__T2__1089-1089-134686-0023__SIM__8230-8230-279154-0040,13,6.5,7.5,0.9953318635238438,0.9957514206100266,0.9953683415657167,-3.647804187290049e-05,0.0003830790443098975,True,False,0.24,0.03926827075855771,21.768750696591276
recovery_candidate,4,908-157963-0022_1089-134686-0023__T2__1089-1089-134686-0023__SIM__8230-8230-279154-0040,14,7.0,8.0,0.9963936606446366,0.9965178767218643,0.9955277243826586,0.000865936261978062,0.000990152339205741,False,False,0.24,0.03926827075855771,21.768750696591276
recovery_candidate,4,908-157963-0022_1089-134686-0023__T2__1089-1089-134686-0023__SIM__8230-8230-279154-0040,15,7.5,8.5,0.9956205884173613,0.9959193268910008,0.994339565417469,0.0012810229998923006,0.0015797614735317822,False,False,0.24,0.03926827075855771,21.768750696591276
recovery_candidate,4,908-157963-0022_1089-134686-0023__T2__1089-1089-134686-0023__SIM__8230-8230-279154-0040,16,8.0,9.0,0.9947279492750578,0.9953235188737422,0.9941201011197953,0.0006078481552624915,0.0012034177539468338,False,False,0.24,0.03926827075855771,21.768750696591276
recovery_candidate,4,908-157963-0022_1089-134686-0023__T2__1089-1089-134686-0023__SIM__8230-8230-279154-0040,17,8.5,9.5,0.9947678244697534,0.9953161872234048,0.9951048887493076,-0.00033706427955415563,0.00021129847409717684,True,False,0.24,0.03926827075855771,21.768750696591276
recovery_candidate,4,908-157963-0022_1089-134686-0023__T2__1089-1089-134686-0023__SIM__8230-8230-279154-0040,18,9.0,10.0,0.9954092300775841,0.9955984152275937,0.9944579995139404,0.0009512305636436569,0.0011404157136533088,False,False,0.24,0.03926827075855771,21.768750696591276
recovery_candidate,4,908-157963-0022_1089-134686-0023__T2__1089-1089-134686-0023__SIM__8230-8230-279154-0040,19,9.5,10.5,0.9944923917236166,0.9948856631619792,0.9941949049474924,0.0002974867761241784,0.0006907582144868307,False,False,0.24,0.03926827075855771,21.768750696591276
recovery_candidate,4,908-157963-0022_1089-134686-0023__T2__1089-1089-134686-0023__SIM__8230-8230-279154-0040,20,10.0,11.0,0.9952863255761462,0.9960406819453363,0.9948512116779881,0.00043511389815809043,0.0011894702673482804,False,False,0.24,0.03926827075855771,21.768750696591276
recovery_candidate,4,908-157963-0022_1089-134686-0023__T2__1089-1089-134686-0023__SIM__8230-8230-279154-0040,21,10.5,11.5,0.9950086272441829,0.9956822789661142,0.9944510257702255,0.0005576014739574475,0.0012312531958886819,False,False,0.24,0.03926827075855771,21.768750696591276
recovery_candidate,4,908-157963-0022_1089-134686-0023__T2__1089-1089-134686-0023__SIM__8230-8230-279154-0040,22,11.0,12.0,0.994165639067493,0.9949754873598593,0.9942577282418292,-9.208917433622954e-05,0.0007177591180300702,True,False,0.24,0.03926827075855771,21.768750696591276
recovery_candidate,4,908-157963-0022_1089-134686-0023__T2__1089-1089-134686-0023__SIM__8230-8230-279154-0040,23,11.5,12.5,0.9941933552267592,0.994898418555706,0.9936300913448971,0.0005632638818621194,0.0012683272108089394,False,False,0.24,0.03926827075855771,21.768750696591276
