key,target_spk,interferer_spk,content_similarity,sisnr_i,num_chunks,content_mismatch_rate,waveform_interferer_rate,joint_content_waveform_rate,mean_content_gap,min_content_gap,mean_local_si_sdr_gap,content_segment_count,content_max_duration,content_mean_duration,content_first_position
1089-134686-0028_6829-68771-0025__T2__NBASIC__6829,6829,1089,normal_basic,12.67,14,0.0,0.0,0.0,0.2207451315940487,0.036933691772270294,35.53724616955923,0,0.0,0.0,-1.0
1089-134686-0031_61-70968-0026__T1__NBASIC__1089,1089,61,normal_basic,6.31,8,0.0,0.0,0.0,0.10656080402568027,0.016664981508741294,17.604753599277082,0,0.0,0.0,-1.0
1089-134686-0031_61-70968-0026__T2__NBASIC__61,61,1089,normal_basic,-9.25,8,0.75,1.0,0.75,-0.061462632996810755,-0.16816193561712584,-10.117630828649009,1,2.5,2.5,1.5
1089-134686-0032_4507-16021-0049__T1__NBASIC__1089,1089,4507,normal_basic,14.14,7,0.0,0.0,0.0,0.2714322316311402,0.08951334638786779,33.60076854940071,0,0.0,0.0,-1.0
1089-134686-0032_4507-16021-0049__T2__NBASIC__4507,4507,1089,normal_basic,11.5,7,0.0,0.0,0.0,0.3538146496860498,0.1927573046279777,40.80960894646932,0,0.0,0.0,-1.0
1089-134686-0033_1320-122612-0001__T1__NBASIC__1089,1089,1320,normal_basic,13.92,5,0.0,0.0,0.0,0.19995697542668175,0.0531674204292939,32.281959880726546,0,0.0,0.0,-1.0
1089-134686-0033_1320-122612-0001__T2__NBASIC__1320,1320,1089,normal_basic,7.84,5,0.0,0.0,0.0,0.25483662395807744,0.17325730184520416,31.446592532293447,0,0.0,0.0,-1.0
1089-134686-0034_5639-40744-0005__T1__NBASIC__1089,1089,5639,normal_basic,12.43,10,0.1,0.0,0.0,0.12041767993330313,-0.04994186092043118,21.90260175617103,0,0.0,0.0,-1.0
1089-134686-0034_5639-40744-0005__T2__NBASIC__5639,5639,1089,normal_basic,7.75,10,0.0,0.0,0.0,0.2354801001236914,0.09233498938992668,30.23651363518379,0,0.0,0.0,-1.0
1089-134686-0035_2300-131720-0025__T1__NBASIC__1089,1089,2300,normal_basic,4.33,5,0.0,0.0,0.0,0.16074644771295005,0.03609857810956485,16.287229536818412,0,0.0,0.0,-1.0
1089-134686-0035_2300-131720-0025__T2__NBASIC__2300,2300,1089,normal_basic,7.25,5,0.2,0.0,0.0,0.16636418403176154,-0.12626902374995963,15.801055809424565,0,0.0,0.0,-1.0
1089-134686-0036_6930-75918-0008__T1__NBASIC__1089,1089,6930,normal_basic,10.39,5,0.0,0.0,0.0,0.22438616762026609,0.16185514632102782,32.87373543611951,0,0.0,0.0,-1.0
1089-134686-0036_6930-75918-0008__T2__NBASIC__6930,6930,1089,normal_basic,10.78,5,0.0,0.0,0.0,0.3542043088626598,0.2959880681998682,35.716766276400875,0,0.0,0.0,-1.0
1089-134686-0037_4446-2271-0000__T1__NBASIC__1089,1089,4446,normal_basic,8.22,5,0.0,0.0,0.0,0.36577610948000683,0.25221287317207863,31.065924546779097,0,0.0,0.0,-1.0
1089-134686-0037_4446-2271-0000__T2__NBASIC__4446,4446,1089,normal_basic,11.83,5,0.0,0.0,0.0,0.14524788358317536,0.024591643842053812,27.804949004698564,0,0.0,0.0,-1.0
