condition,cue,key,target_spk,utterance_si_sdr_target,mixture_si_sdr_target,traditional_sisnri
normal-basic-clean-test fixed-enroll,USEF,6829-68769-0053_908-157963-0005,908,8.27770996969036,-5.82909129569975,14.10680126539011
normal-basic-clean-test fixed-enroll,USEF,5683-32866-0011_3575-170457-0034,5683,5.126578459404049,-4.831736796705439,9.958315256109488
normal-basic-clean-test fixed-enroll,USEF,5683-32866-0011_3575-170457-0034,3575,11.134932460042856,5.089485736198255,6.045446723844601
normal-basic-clean-test fixed-enroll,USEF,908-31957-0018_7021-85628-0011,908,10.80625670370484,-1.2250721159064002,12.03132881961124
normal-basic-clean-test fixed-enroll,USEF,908-31957-0018_7021-85628-0011,7021,12.063047802793534,0.9321294798138975,11.130918322979637
normal-basic-clean-test fixed-enroll,USEF,260-123286-0019_1580-141083-0024,260,12.428152519539966,0.30137067334306145,12.126781846196904
normal-basic-clean-test fixed-enroll,USEF,260-123286-0019_1580-141083-0024,1580,11.781225015570593,-0.3845420575302011,12.165767073100794
normal-basic-clean-test fixed-enroll,USEF,1284-1180-0009_1580-141083-0045,1284,15.57614165509481,5.239232764471612,10.3369088906232
normal-basic-clean-test fixed-enroll,USEF,1284-1180-0009_1580-141083-0045,1580,10.478486163318417,-5.247951365257774,15.726437528576191
normal-basic-clean-test fixed-enroll,USEF,4992-23283-0010_8455-210777-0060,4992,9.864721104692531,0.5535480961911967,9.311173008501335
normal-basic-clean-test fixed-enroll,USEF,4992-23283-0010_8455-210777-0060,8455,8.616624625682825,-0.7854726308277671,9.402097256510592
normal-basic-clean-test fixed-enroll,USEF,7127-75947-0011_1284-1181-0011,7127,6.0726815255229685,-0.5350855396892954,6.607767065212264
normal-basic-clean-test fixed-enroll,USEF,7127-75947-0011_1284-1181-0011,1284,10.20577084945848,0.29269045977380015,9.91308038968468
normal-basic-clean-test fixed-enroll,USEF,2961-961-0005_1995-1837-0026,2961,13.84847148400462,-2.242266711980098,16.090738195984716
normal-basic-clean-test fixed-enroll,USEF,2961-961-0005_1995-1837-0026,1995,16.19104598408091,2.2262891081383533,13.964756875942555
normal-basic-clean-test fixed-enroll,USEF,2300-131720-0036_7176-92135-0006,2300,12.444669809022086,2.826931518598839,9.617738290423247
normal-basic-clean-test fixed-enroll,USEF,2300-131720-0036_7176-92135-0006,7176,1.6730736937813284,-2.895438311841719,4.568512005623047
normal-basic-clean-test fixed-enroll,USEF,8230-279154-0008_8555-284447-0017,8230,8.948285815216416,-4.38359499614006,13.331880811356475
normal-basic-clean-test fixed-enroll,USEF,8230-279154-0008_8555-284447-0017,8555,12.814200083151515,4.226061561728875,8.588138521422641
normal-basic-clean-test fixed-enroll,USEF,8455-210777-0042_5639-40744-0037,8455,7.726307690443553,-1.9616478360351777,9.687955526478731
normal-basic-clean-test fixed-enroll,USEF,8455-210777-0042_5639-40744-0037,5639,11.241836733018452,2.154738512940834,9.087098220077618
normal-basic-clean-test fixed-enroll,USEF,5683-32866-0013_6829-68771-0005,5683,8.771888788193799,-4.6190998079247265,13.390988596118525
normal-basic-clean-test fixed-enroll,USEF,5683-32866-0013_6829-68771-0005,6829,13.80008340209664,4.542178727153773,9.257904674942868
normal-basic-clean-test fixed-enroll,USEF,8463-294828-0000_7176-92135-0008,8463,10.354330188379336,-8.650571923237791,19.004902111617128
normal-basic-clean-test fixed-enroll,USEF,8463-294828-0000_7176-92135-0008,7176,18.689179562306528,8.562643345195667,10.12653621711086
normal-basic-clean-test fixed-enroll,USEF,1995-1837-0019_672-122797-0023,1995,13.203857002164897,-4.255715126487404,17.4595721286523
normal-basic-clean-test fixed-enroll,USEF,1995-1837-0019_672-122797-0023,672,17.23780988306985,4.2199929520570025,13.017816931012849
normal-basic-clean-test fixed-enroll,USEF,5105-28241-0006_8463-294828-0019,5105,11.568703215767975,0.5121763506145569,11.056526865153419
normal-basic-clean-test fixed-enroll,USEF,5105-28241-0006_8463-294828-0019,8463,10.258813687038948,-0.5379032013373151,10.796716888376263
normal-basic-clean-test fixed-enroll,USEF,672-122797-0012_260-123440-0002,672,1.5619198704755934,-1.705066211951991,3.2669860824275845
normal-basic-clean-test fixed-enroll,USEF,672-122797-0012_260-123440-0002,260,10.37399307816728,1.5966190933429705,8.777373984824308
normal-basic-clean-test fixed-enroll,USEF,7127-75947-0013_1320-122617-0039,7127,10.654845922640472,-1.640254608976222,12.295100531616693
normal-basic-clean-test fixed-enroll,USEF,7127-75947-0013_1320-122617-0039,1320,14.54020153088144,1.5773244014060612,12.962877129475379
normal-basic-clean-test fixed-enroll,USEF,4992-41806-0013_672-122797-0021,4992,14.863958127886946,3.8902289411400215,10.973729186746924
normal-basic-clean-test fixed-enroll,USEF,4992-41806-0013_672-122797-0021,672,12.548043961022575,-3.8091830264110316,16.357226987433606
normal-basic-clean-test fixed-enroll,USEF,6930-81414-0008_3570-5696-0008,6930,10.657543683984672,-4.972070161607984,15.629613845592656
normal-basic-clean-test fixed-enroll,USEF,6930-81414-0008_3570-5696-0008,3570,15.759347384937026,4.793448426357477,10.96589895857955
normal-basic-clean-test fixed-enroll,USEF,5142-33396-0059_237-134500-0027,5142,11.233989391442147,-1.4669040314938568,12.700893422936005
normal-basic-clean-test fixed-enroll,USEF,5142-33396-0059_237-134500-0027,237,13.718010127664773,1.5719197127704254,12.146090414894347
normal-basic-clean-test fixed-enroll,USEF,672-122797-0000_8455-210777-0019,672,4.495314454675038,-3.1133079234843115,7.60862237815935
normal-basic-clean-test fixed-enroll,USEF,672-122797-0000_8455-210777-0019,8455,9.91891400306966,2.785150123886668,7.133763879182991
normal-basic-clean-test fixed-enroll,USEF,7729-102255-0035_61-70968-0005,7729,12.460936880151126,3.4746581692595986,8.986278710891527
normal-basic-clean-test fixed-enroll,USEF,7729-102255-0035_61-70968-0005,61,7.998207730698922,-3.248233209365276,11.246440940064197
normal-basic-clean-test fixed-enroll,USEF,3729-6852-0031_121-127105-0034,3729,6.263892120472855,2.8789896146072538,3.3849025058656013
normal-basic-clean-test fixed-enroll,USEF,3729-6852-0031_121-127105-0034,121,8.54257854313827,-2.778593401184846,11.321171944323115
normal-basic-clean-test fixed-enroll,USEF,1320-122617-0005_3729-6852-0014,1320,13.945711417782586,1.3736437997512727,12.572067618031314
normal-basic-clean-test fixed-enroll,USEF,1320-122617-0005_3729-6852-0014,3729,12.642899931003642,-1.2931475946916078,13.93604752569525
normal-basic-clean-test fixed-enroll,USEF,1995-1836-0006_2094-142345-0036,1995,8.547082998122377,-4.9028205897259225,13.4499035878483
normal-basic-clean-test fixed-enroll,USEF,1995-1836-0006_2094-142345-0036,2094,14.951569201776667,4.938176347415565,10.013392854361102
normal-basic-clean-test fixed-enroll,USEF,4507-16021-0042_260-123286-0011,4507,12.442844070652876,1.1445155294659386,11.298328541186939
normal-basic-clean-test fixed-enroll,USEF,4507-16021-0042_260-123286-0011,260,12.469391882790369,-1.0961713693996973,13.565563252190065
normal-basic-clean-test fixed-enroll,USEF,6930-81414-0010_3729-6852-0036,6930,13.045626728146344,2.491072191196796,10.554554536949547
normal-basic-clean-test fixed-enroll,USEF,6930-81414-0010_3729-6852-0036,3729,11.198191772982032,-2.5050456727193193,13.703237445701351
normal-basic-clean-test fixed-enroll,USEF,8455-210777-0026_4077-13754-0014,8455,10.279977534185884,1.9368739808186362,8.343103553367248
normal-basic-clean-test fixed-enroll,USEF,8455-210777-0026_4077-13754-0014,4077,7.499283614748862,-1.6989487010548778,9.19823231580374
normal-basic-clean-test fixed-enroll,USEF,6930-75918-0018_4446-2275-0000,6930,6.822224520054249,0.264648024986301,6.557576495067948
normal-basic-clean-test fixed-enroll,USEF,6930-75918-0018_4446-2275-0000,4446,9.181501768421322,-0.31708277047004185,9.498584538891365
normal-basic-clean-test fixed-enroll,USEF,4970-29095-0036_1089-134686-0001,4970,13.515040743940816,-0.3699857435210837,13.8850264874619
normal-basic-clean-test fixed-enroll,USEF,4970-29095-0036_1089-134686-0001,1089,13.101482780820463,0.20721824432885783,12.894264536491605
normal-basic-clean-test fixed-enroll,USEF,2830-3980-0066_260-123286-0009,2830,11.404989132632885,5.176222718347045,6.22876641428584
normal-basic-clean-test fixed-enroll,USEF,2830-3980-0066_260-123286-0009,260,-8.6056316655064,-5.466044769824374,-3.139586895682025
normal-basic-clean-test fixed-enroll,USEF,8230-279154-0026_672-122797-0020,8230,7.389247280846016,-4.478992825339584,11.868240106185599
normal-basic-clean-test fixed-enroll,USEF,8230-279154-0026_672-122797-0020,672,7.011975220360096,4.47023861735924,2.5417366030008557
normal-basic-clean-test fixed-enroll,USEF,5142-36377-0005_1221-135767-0022,5142,13.715484446684812,4.751026535459706,8.964457911225105
normal-basic-clean-test fixed-enroll,USEF,5142-36377-0005_1221-135767-0022,1221,6.680019384309432,-4.688747442133028,11.36876682644246
normal-basic-clean-test fixed-enroll,USEF,8555-284447-0000_7021-85628-0009,8555,14.443186603857438,0.014835765736196554,14.428350838121242
normal-basic-clean-test fixed-enroll,USEF,8555-284447-0000_7021-85628-0009,7021,14.3447915867061,-0.010655464638276392,14.355447051344376
normal-basic-clean-test fixed-enroll,USEF,260-123440-0012_8455-210777-0010,260,13.289723387986989,4.64132562592021,8.648397762066779
normal-basic-clean-test fixed-enroll,USEF,260-123440-0012_8455-210777-0010,8455,11.843060950230653,-4.526878303705169,16.369939253935822
normal-basic-clean-test fixed-enroll,USEF,6930-76324-0005_4507-16021-0057,6930,14.347218203494396,0.9657780676848526,13.381440135809545
normal-basic-clean-test fixed-enroll,USEF,6930-76324-0005_4507-16021-0057,4507,13.72286847647551,-1.0197369618658494,14.742605438341359
normal-basic-clean-test fixed-enroll,USEF,1995-1837-0009_6829-68769-0017,1995,12.628624645873485,0.11165137236043067,12.516973273513054
normal-basic-clean-test fixed-enroll,USEF,1995-1837-0009_6829-68769-0017,6829,12.364217751448496,0.37201749456646954,11.992200256882027
normal-basic-clean-test fixed-enroll,USEF,1221-135767-0020_61-70968-0009,1221,9.80617031814447,-2.1790535940035567,11.985223912148028
normal-basic-clean-test fixed-enroll,USEF,1221-135767-0020_61-70968-0009,61,12.077685046296525,2.144338857185604,9.933346189110921
normal-basic-clean-test fixed-enroll,USEF,4507-16021-0013_1320-122617-0017,4507,13.37981567272026,-1.446506099338308,14.826321772058568
normal-basic-clean-test fixed-enroll,USEF,4507-16021-0013_1320-122617-0017,1320,15.008486059885628,1.5142462540575914,13.494239805828038
normal-basic-clean-test fixed-enroll,USEF,908-31957-0017_2094-142345-0005,908,12.529324140289347,-3.956732425475508,16.486056565764855
normal-basic-clean-test fixed-enroll,USEF,908-31957-0017_2094-142345-0005,2094,16.137624351535184,4.026199409378254,12.11142494215693
normal-basic-clean-test fixed-enroll,USEF,5683-32879-0010_8463-294828-0036,5683,7.57133947410347,-4.716226568367313,12.287566042470782
normal-basic-clean-test fixed-enroll,USEF,5683-32879-0010_8463-294828-0036,8463,13.793517914796276,4.75905480311535,9.034463111680925
normal-basic-clean-test fixed-enroll,USEF,237-134500-0034_4077-13751-0011,237,8.604622504417685,-6.83151382706599,15.436136331483675
normal-basic-clean-test fixed-enroll,USEF,237-134500-0034_4077-13751-0011,4077,11.814190386414872,7.023402267761013,4.790788118653858
normal-basic-clean-test fixed-enroll,USEF,1580-141083-0040_6930-81414-0012,1580,13.651497948511938,5.344254154186073,8.307243794325865
normal-basic-clean-test fixed-enroll,USEF,1580-141083-0040_6930-81414-0012,6930,8.09165248015484,-5.395371569811179,13.487024049966019
normal-basic-clean-test fixed-enroll,USEF,61-70970-0010_7021-85628-0022,61,11.723630250837871,3.1676704038681813,8.55595984696969
normal-basic-clean-test fixed-enroll,USEF,61-70970-0010_7021-85628-0022,7021,8.240469382962928,-2.8973297227288723,11.137799105691801
normal-basic-clean-test fixed-enroll,USEF,2300-131720-0010_8230-279154-0013,2300,9.641453241731687,3.090158679516388,6.5512945622153
normal-basic-clean-test fixed-enroll,USEF,2300-131720-0010_8230-279154-0013,8230,8.38542032553311,-3.0460362117411406,11.43145653727425
normal-basic-clean-test fixed-enroll,USEF,5683-32866-0021_8463-294828-0037,5683,12.297541419616792,2.144082702669592,10.153458716947199
normal-basic-clean-test fixed-enroll,USEF,5683-32866-0021_8463-294828-0037,8463,8.667095526065925,-2.133145355475279,10.800240881541203
normal-basic-clean-test fixed-enroll,USEF,3570-5696-0002_237-134500-0016,3570,18.500000045424187,1.3738103951838108,17.126189650240377
normal-basic-clean-test fixed-enroll,USEF,3570-5696-0002_237-134500-0016,237,15.712813098187862,-1.3409297956961908,17.053742893884053
normal-basic-clean-test fixed-enroll,USEF,8455-210777-0029_1089-134686-0020,8455,8.702246510410186,-0.4607732467680543,9.16301975717824
normal-basic-clean-test fixed-enroll,USEF,8455-210777-0029_1089-134686-0020,1089,10.911659383227146,0.3661743666561084,10.545485016571037
normal-basic-clean-test fixed-enroll,USEF,1320-122612-0006_4446-2271-0018,1320,14.732178615908786,-0.12738659270364644,14.859565208612432
normal-basic-clean-test fixed-enroll,USEF,1320-122612-0006_4446-2271-0018,4446,0.8853781541687232,0.3991771727900788,0.4862009813786444
normal-basic-clean-test fixed-enroll,USEF,61-70968-0051_4992-41806-0000,61,11.901701104325255,0.14678093902574635,11.75492016529951
normal-basic-clean-test fixed-enroll,USEF,61-70968-0051_4992-41806-0000,4992,10.29509943980406,-0.20356792746467045,10.49866736726873
normal-basic-clean-test fixed-enroll,USEF,6829-68771-0019_5105-28240-0015,6829,12.502612074954596,-0.45719176681117146,12.959803841765767
normal-basic-clean-test fixed-enroll,USEF,6829-68771-0019_5105-28240-0015,5105,12.351321895521464,0.25099678696387706,12.100325108557586
normal-basic-clean-test fixed-enroll,USEF,1284-1180-0032_260-123440-0008,1284,7.65560905151059,-4.281720276111004,11.937329327621594
normal-basic-clean-test fixed-enroll,USEF,1284-1180-0032_260-123440-0008,260,13.30473270040379,4.5182804011849385,8.786452299218851
normal-basic-clean-test fixed-enroll,USEF,2830-3980-0070_3570-5694-0005,2830,8.873949311299295,-3.7293396930940674,12.603289004393362
normal-basic-clean-test fixed-enroll,USEF,2830-3980-0070_3570-5694-0005,3570,13.875885681017532,3.660005708350642,10.21587997266689
normal-basic-clean-test fixed-enroll,USEF,121-121726-0011_237-126133-0017,121,-6.9029939651163765,-4.960972737889925,-1.9420212272264514
normal-basic-clean-test fixed-enroll,USEF,121-121726-0011_237-126133-0017,237,4.957574774288264,5.080666873283956,-0.12309209899569229
normal-basic-clean-test fixed-enroll,USEF,5683-32879-0013_121-127105-0003,5683,11.73907630224666,-2.654818404245197,14.393894706491857
normal-basic-clean-test fixed-enroll,USEF,5683-32879-0013_121-127105-0003,121,14.24180320300396,2.696530228308782,11.545272974695177
normal-basic-clean-test fixed-enroll,USEF,1089-134686-0032_4507-16021-0049,1089,12.38499426233452,-3.3547150816397013,15.739709343974221
normal-basic-clean-test fixed-enroll,USEF,1089-134686-0032_4507-16021-0049,4507,16.165923419710026,3.6176758320798252,12.5482475876302
normal-basic-clean-test fixed-enroll,USEF,5639-40744-0036_8224-274381-0003,5639,8.752705007336743,-5.26140997229703,14.014114979633774
normal-basic-clean-test fixed-enroll,USEF,5639-40744-0036_8224-274381-0003,8224,14.1966177973077,5.232434086933838,8.964183710373863
normal-basic-clean-test fixed-enroll,USEF,1320-122612-0015_6829-68771-0018,1320,10.4490622104238,-2.946636573006793,13.395698783430593
normal-basic-clean-test fixed-enroll,USEF,1320-122612-0015_6829-68771-0018,6829,14.52945763411794,3.1067643470405186,11.42269328707742
normal-basic-clean-test fixed-enroll,USEF,8455-210777-0017_260-123286-0013,8455,9.695530241270747,1.969159737904889,7.7263705033658585
normal-basic-clean-test fixed-enroll,USEF,8455-210777-0017_260-123286-0013,260,6.30682960721777,-1.8907513776031286,8.197580984820899
normal-basic-clean-test fixed-enroll,USEF,672-122797-0004_8455-210777-0013,672,15.746501798470756,6.398099486830668,9.348402311640088
normal-basic-clean-test fixed-enroll,USEF,672-122797-0004_8455-210777-0013,8455,9.989865768305853,-6.431378087054975,16.421243855360828
normal-basic-clean-test fixed-enroll,USEF,6829-68771-0033_4507-16021-0059,6829,11.707378687435062,-3.777067373797668,15.484446061232731
normal-basic-clean-test fixed-enroll,USEF,6829-68771-0033_4507-16021-0059,4507,15.356413039810684,3.735970656850699,11.620442382959986
normal-basic-clean-test fixed-enroll,USEF,7021-79730-0005_5142-36377-0007,7021,15.563026470590522,2.0504703586073934,13.512556111983129
normal-basic-clean-test fixed-enroll,USEF,7021-79730-0005_5142-36377-0007,5142,14.066413342252575,-2.014858792723996,16.081272134976572
normal-basic-clean-test fixed-enroll,USEF,4507-16021-0016_1320-122617-0029,4507,10.181756854419488,-6.847899233263477,17.029656087682966
normal-basic-clean-test fixed-enroll,USEF,4507-16021-0016_1320-122617-0029,1320,17.47819379897952,6.879788141746,10.59840565723352
normal-basic-clean-test fixed-enroll,USEF,672-122797-0040_5683-32866-0024,672,11.390429240473948,-4.580249604605349,15.970678845079297
normal-basic-clean-test fixed-enroll,USEF,672-122797-0040_5683-32866-0024,5683,15.519797949759218,4.582957533365899,10.936840416393318
normal-basic-clean-test fixed-enroll,USEF,672-122797-0031_908-31957-0013,672,7.970392161373534,-0.35807624776329655,8.32846840913683
normal-basic-clean-test fixed-enroll,USEF,672-122797-0031_908-31957-0013,908,10.623699277424162,-0.19845962528640765,10.82215890271057
