key,target_spk,interferer_spk,num_chunks,waveform_interferer_rate,wav2vec2_content_mismatch_rate,wavlm_content_mismatch_rate,hubert_content_mismatch_rate,two_verifier_content_mismatch_rate,two_verifier_true_drift_rate,tri_verifier_content_mismatch_rate,tri_verifier_true_drift_rate,mean_local_target_interferer_si_sdr_gap,sisnr_i
1089-134691-0014_7127-75947-0023__T2__NORMAL__7127,7127,1089,8,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,53.79297320993839,20.81043341964705
1089-134691-0015_3575-170457-0015__T1__NORMAL__1089,1089,3575,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.45677991691987,22.021315508167792
1089-134691-0015_3575-170457-0015__T2__NORMAL__3575,3575,1089,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.69381203380051,22.28763350805508
1089-134691-0015_5683-32879-0011__T1__NORMAL__1089,1089,5683,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.29979250655508,19.22657849109386
1089-134691-0015_5683-32879-0011__T2__NORMAL__5683,5683,1089,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.743878228789406,23.08130356373391
1089-134691-0015_672-122797-0050__T1__NORMAL__1089,1089,672,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.566018084001925,13.64343795137317
1089-134691-0015_672-122797-0050__T2__NORMAL__672,672,1089,4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,56.40729999195281,19.173996102701665
1089-134691-0016_260-123286-0009__T1__NORMAL__1089,1089,260,10,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,51.28783507925759,22.181307810584897
1089-134691-0016_260-123286-0009__T2__NORMAL__260,260,1089,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.74308399302771,16.357955300503647
1089-134691-0017_5142-36586-0004__T1__NORMAL__1089,1089,5142,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.900177281125224,17.613599546932733
1089-134691-0017_5142-36586-0004__T2__NORMAL__5142,5142,1089,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.16785183419545,25.348393424778425
1089-134691-0018_4970-29095-0024__T1__NORMAL__1089,1089,4970,5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,62.026284542252355,26.56814680609988
1089-134691-0018_4970-29095-0024__T2__NORMAL__4970,4970,1089,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.65175224693853,18.388494780791056
1089-134691-0019_2830-3980-0011__T1__NORMAL__1089,1089,2830,5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,51.76082274233355,19.38635155876513
