key,target_spk,interferer_spk,content_similarity,sisnr_i,num_chunks,content_mismatch_rate,waveform_interferer_rate,joint_content_waveform_rate,mean_content_gap,min_content_gap,mean_local_si_sdr_gap,content_segment_count,content_max_duration,content_mean_duration,content_first_position
672-122797-0021_4446-2273-0032__T2__SCV3FIX__VOICE-4446_CONTENT-672-672-122797-0021,4446,672,,-13.68,7,1.0,1.0,1.0,-0.21130703764200295,-0.5437579727396312,-32.80015279858194,1,3.5,3.5,0.0
8463-294828-0013_8224-274381-0004__T2__SCV3FIX__VOICE-8224_CONTENT-8463-8463-294828-0013,8224,8463,,14.08,12,0.0,0.0,0.0,0.164692457349737,0.09266519361178405,38.39896250076436,0,0.0,0.0,-1.0
7176-88083-0025_1089-134686-0033__T2__SCV3FIX__VOICE-1089_CONTENT-7176-7176-88083-0025,1089,7176,,0.77,5,0.8,0.8,0.6,-0.06996365684823055,-0.17299754112656118,-6.98344576832275,1,2.0,2.0,0.0
2961-961-0015_5683-32865-0015__T1__SCV3FIX__VOICE-2961_CONTENT-5683-5683-32865-0015,2961,5683,,-0.63,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,-0.09191290061964903,-0.2711661108987836,-6.7508757534657455,1,2.0,2.0,0.0
7127-75946-0007_1580-141084-0034__T1__SCV3FIX__VOICE-7127_CONTENT-1580-1580-141084-0034,7127,1580,,11.72,7,0.0,0.0,0.0,0.20899491795054384,0.11695030097711034,38.847934503911524,0,0.0,0.0,-1.0
4077-13751-0013_908-31957-0023__T2__SCV3FIX__VOICE-908_CONTENT-4077-4077-13751-0013,908,4077,,9.07,7,0.0,0.0,0.0,0.11253499427942368,0.006810008531506151,17.9921436776529,0,0.0,0.0,-1.0
1995-1826-0002_7176-92135-0045__T1__SCV3FIX__VOICE-1995_CONTENT-7176-7176-92135-0045,1995,7176,,2.29,8,0.625,0.0,0.0,-0.001086409140138897,-0.08510434964585711,7.893524454919165,1,1.0,1.0,1.0
4077-13754-0010_4507-16021-0010__T1__SCV3FIX__VOICE-4077_CONTENT-4507-4507-16021-0010,4077,4507,,11.3,22,0.0,0.0,0.0,0.27746932452283796,0.04715019370192408,42.7220668029187,0,0.0,0.0,-1.0
2830-3980-0041_237-126133-0008__T1__SCV3FIX__VOICE-2830_CONTENT-237-237-126133-0008,2830,237,,9.13,6,0.0,0.0,0.0,0.22049870281988349,0.08872969963275845,29.950708655693358,0,0.0,0.0,-1.0
61-70970-0023_908-31957-0009__T2__SCV3FIX__VOICE-908_CONTENT-61-61-70970-0023,908,61,,-9.86,6,0.8333333333333334,0.6666666666666666,0.5,-0.13405738405381382,-0.19860052607178613,-9.216533466757227,2,1.5,1.25,0.0
